"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"572","Entregaremos 585 computadoras a colegios y 900 cámaras para el control de tránsito. https://t.co/7ZGCSQbuOj",FALSE,33,NA,2018-07-04 22:17:31,FALSE,NA,"1014634336107335680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",13,FALSE,FALSE,NA,NA
"573","47 de las obras son de regeneración urbana. https://t.co/bDSmQKyDpr",FALSE,33,NA,2018-07-04 22:14:59,FALSE,NA,"1014633698686271488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",11,FALSE,FALSE,NA,NA
"574","Se inaugurará el punto 5.500 de internet gratuito y sin cable. https://t.co/UU8hBK8e64",FALSE,89,NA,2018-07-04 22:12:23,FALSE,NA,"1014633046019100672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",38,FALSE,FALSE,NA,NA
"575","Entregaremos 50.000 préstamos a través del Banco de Oportunidades. https://t.co/eC6JHB9wWM",FALSE,72,NA,2018-07-04 22:04:14,FALSE,NA,"1014630993876209665",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",39,FALSE,FALSE,NA,NA
"576","134 obras corresponden a nuevos parques. https://t.co/jHouOWTKHn",FALSE,24,NA,2018-07-04 22:02:00,FALSE,NA,"1014630432309116928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",8,FALSE,FALSE,NA,NA
"577","Se adjudicarán 85 obras viales. https://t.co/ZFjED1SWX4",FALSE,29,NA,2018-07-04 21:59:55,FALSE,NA,"1014629906012139521",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",11,FALSE,FALSE,NA,NA
"578","Celebramos la fundación de Guayaquil con 421 obras. https://t.co/SL578pAG3q",FALSE,46,NA,2018-07-04 21:57:50,FALSE,NA,"1014629384710508547",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",22,FALSE,FALSE,NA,NA
"579","Buenos días, a las 07h30 los espero para el enlace radial de este miércoles. https://t.co/xT6LMUl7p5",FALSE,35,NA,2018-07-04 11:56:34,FALSE,NA,"1014478068054831105",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaimenebotsaadi",11,FALSE,FALSE,NA,NA
"580","Buenas noches, mañana a las 7h30 los espero para el enlace radial de esta semana. https://t.co/0GvShaGSMC",FALSE,65,NA,2018-07-04 01:14:10,FALSE,NA,"1014316404248543233",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaimenebotsaadi",23,FALSE,FALSE,NA,NA
"581","La obra social continúa en Guayaquil con la firma de tres nuevos contratos, en los que se encuentra la remodelación… https://t.co/U5f7qh1OwV",FALSE,104,NA,2018-07-03 22:19:02,TRUE,NA,"1014272331366137861",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jaimenebotsaadi",46,FALSE,FALSE,NA,NA
"582","Celebremos juntos 483 años de historias. #LoMejorDeGuayaquilEresTú https://t.co/fEqSKcQZBm",FALSE,277,NA,2018-07-03 01:42:38,FALSE,NA,"1013961180346544129",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",133,FALSE,FALSE,NA,NA
"583","Celebramos la Fundación de la Perla del Pacífico con 421 obras para el bienestar de nuestros ciudadanos y para el p… https://t.co/BsjA6d9Wi3",FALSE,93,NA,2018-07-02 22:32:06,TRUE,NA,"1013913229720989697",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",38,FALSE,FALSE,NA,NA
"584","La pasión por el deporte, el compromiso y la disciplina son cualidades que cuidamos e impulsamos en los jóvenes de… https://t.co/36hXi1iESz",FALSE,82,NA,2018-06-30 00:19:12,TRUE,NA,"1012853019229212673",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",40,FALSE,FALSE,NA,NA
"585","Incentivando el intercambio cultural y reforzando lazos con países de Latinoamérica iniciamos el evento “Guayaquil… https://t.co/jmDAcxO3jZ",FALSE,149,NA,2018-06-29 01:03:50,TRUE,NA,"1012501864871493632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaimenebotsaadi",54,FALSE,FALSE,NA,NA
"586","Con una cordial bienvenida recibí en mi despacho una delegación de Almirantes y Comandantes de los buques escuela q… https://t.co/AbLJ5uyGqh",FALSE,178,NA,2018-06-28 21:32:41,TRUE,NA,"1012448727464841217",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jaimenebotsaadi",57,FALSE,FALSE,NA,NA
"587","Generando espacios para el intercambio de experiencias y aspectos relevantes para el desarrollo de los países, reci… https://t.co/7ycSGmn2Om",FALSE,98,NA,2018-06-28 20:49:45,TRUE,NA,"1012437920517586945",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jaimenebotsaadi",42,FALSE,FALSE,NA,NA
"588","Felicitamos  a 236 nuevos bachilleres del ciclo educativo 2016-2017, quienes han  sido premiados por el programa ""J… https://t.co/7mzFPDPGAg",FALSE,62,NA,2018-06-28 19:18:56,TRUE,NA,"1012415068888289281",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",37,FALSE,FALSE,NA,NA
"589","Impulsamos la innovación y la transformación digital en las escuelas de  Guayaquil a través de Embajadores In, dond… https://t.co/pxf2PSKTAS",FALSE,77,NA,2018-06-27 20:50:09,TRUE,NA,"1012075633235591169",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",39,FALSE,FALSE,NA,NA
"590","Guayaquil continúa progresando con los programas municipales y con el esfuerzo de todos los guayaquileños que traba… https://t.co/iy3XnYfQQH",FALSE,158,NA,2018-06-27 14:26:52,TRUE,NA,"1011979178613395456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaimenebotsaadi",75,FALSE,FALSE,NA,NA
"591","Sintoniza una nueva entrevista en el programa La Hora ¡Hola! , de ¡Hola! TV en Miami a las 18h00 y puedes volver a… https://t.co/kXqJjq2f30",FALSE,28,NA,2018-06-05 17:14:08,TRUE,NA,"1004048739676426241",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",20,FALSE,FALSE,NA,NA
"592","En conmemoración del Día Mundial del Ambiente y para incentivar a los  guayaquileños a cuidar  nuestro ecosistema,… https://t.co/lZqwCg5ufU",FALSE,57,NA,2018-06-05 14:23:00,TRUE,NA,"1004005671786942464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",27,FALSE,FALSE,NA,NA
"593","[EnVivo] entrevista en @ecuavisa https://t.co/rZeVbGraBP",FALSE,60,NA,2018-06-05 12:06:25,FALSE,NA,"1003971298714836992",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","jaimenebotsaadi",30,FALSE,FALSE,NA,NA
"594","Buenos días, los invito a ver mi entrevista  en pocos minutos por @ecuavisa.",FALSE,115,NA,2018-06-05 11:57:08,FALSE,NA,"1003968964677046273",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaimenebotsaadi",22,FALSE,FALSE,NA,NA
"595","Continuamos el camino del desarrollo y bienestar social con la legalización de terrenos para las familias que viven… https://t.co/usH3bsjWm3",FALSE,153,NA,2018-06-05 00:32:33,TRUE,NA,"1003796684281872385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaimenebotsaadi",63,FALSE,FALSE,NA,NA
"596","Ninguna crisis detiene el cambio positivo de la vida de los pueblos cuando hay administradores eficaces y solidario… https://t.co/KqcHQFZWSn",FALSE,313,NA,2018-06-04 12:37:07,TRUE,NA,"1003616636686032896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",113,FALSE,FALSE,NA,NA
"597","Velando por la salud y el bienestar de nuestros amigos de 4 patas, la clínica móvil esterilizará de manera gratuita… https://t.co/no47DNM8k4",FALSE,460,NA,2018-06-04 00:43:12,TRUE,NA,"1003436973489643521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaimenebotsaadi",177,FALSE,FALSE,NA,NA
"598","El compromiso de bienestar, felicidad y seguridad con los niños de Guayaquil es diario, con cada obra social y proy… https://t.co/XcoFJl82MY",FALSE,99,NA,2018-06-02 23:11:15,TRUE,NA,"1003051448723214338",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaimenebotsaadi",38,FALSE,FALSE,NA,NA
"599","Celebramos el Día del Niño con risas, arte y alegría en el Viernes Cultural del Polifuncional Zumar.… https://t.co/f5Hy4F8o12",FALSE,70,NA,2018-06-02 15:49:20,TRUE,NA,"1002940233695006720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaimenebotsaadi",25,FALSE,FALSE,NA,NA
"600","Los estudiantes de los cursos de Belleza y Peluquería demostraron su talento y las habilidades desarrolladas, duran… https://t.co/YOcChcE5lS",FALSE,72,NA,2018-06-02 01:21:47,TRUE,NA,"1002721907354095621",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",14,FALSE,FALSE,NA,NA
"601","La sonrisa de cada niño, sus esperanzas y sueños cumplidos son nuestra motivación para continuar construyendo una c… https://t.co/hTZ5dNJNHH",FALSE,110,NA,2018-06-01 14:51:00,TRUE,NA,"1002563169016049665",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaimenebotsaadi",40,FALSE,FALSE,NA,NA
"602","Impulsando el bienestar y la felicidad de los niños de Guayaquil, inauguramos la Feria “Un Nuevo Mundo de Aventuras… https://t.co/NNJGlENyn9",FALSE,108,NA,2018-05-31 22:40:32,TRUE,NA,"1002318941379792896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",44,FALSE,FALSE,NA,NA
"603","Guayaquil avanza con servicios tecnológicos a disposición de la  ciudadanía, atendiendo las inquietudes más frecuen… https://t.co/TDpynY7N5V",FALSE,65,NA,2018-05-30 23:26:05,TRUE,NA,"1001968014596689926",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",48,FALSE,FALSE,NA,NA
"604","Les comparto el vídeo del enlace radial en @RCristal870AM en el siguiente link https://t.co/6BTe1jHKnZ",FALSE,4,NA,2018-05-30 16:36:03,FALSE,NA,"1001864829605498887",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",6,FALSE,FALSE,NA,NA
"605","https://t.co/dLbjS5iRzI",FALSE,18,NA,2018-05-30 16:33:14,FALSE,NA,"1001864120939970560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",12,FALSE,FALSE,NA,NA
"606","https://t.co/Pb1oRsKTF6",FALSE,135,NA,2018-05-30 16:32:15,FALSE,NA,"1001863870556844037",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",118,FALSE,FALSE,NA,NA
"607","https://t.co/CPiAM4lICy",FALSE,188,NA,2018-05-30 16:30:45,FALSE,NA,"1001863493308608516",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",84,FALSE,FALSE,NA,NA
"608","https://t.co/ciYAL1jcZy",FALSE,17,NA,2018-05-30 16:28:58,FALSE,NA,"1001863047852503040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",6,FALSE,FALSE,NA,NA
"609","https://t.co/tmzq9KgpAQ",FALSE,25,NA,2018-05-30 16:27:31,FALSE,NA,"1001862679441608715",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",13,FALSE,FALSE,NA,NA
"610","https://t.co/Z1HjJWFvLt",FALSE,16,NA,2018-05-30 16:26:42,FALSE,NA,"1001862476701536256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",4,FALSE,FALSE,NA,NA
"611","Los préstamos a los Municipios y organismos seccionales no deben considerarse dentro de la relación deuda-producto… https://t.co/I5WSLK1vJR",FALSE,16,NA,2018-05-30 16:20:22,TRUE,NA,"1001860881976872961",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",5,FALSE,FALSE,NA,NA
"612","Los fondos para afrontar contingencias y emergencias son necesarios. Pero debe excluirse el 10% de los ingresos pet… https://t.co/RxsRq86XiZ",FALSE,20,NA,2018-05-30 16:12:48,TRUE,NA,"1001858976953389058",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",5,FALSE,FALSE,NA,NA
"613","Los estímulos para nuevas inversiones deben darse fundamentalmente a nuevas actividades, o las que el Estado juzgue… https://t.co/OCQiTrWeQ9",FALSE,38,NA,2018-05-30 15:55:02,TRUE,NA,"1001854508002095107",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",14,FALSE,FALSE,NA,NA
"614","Si las controversias que surjan entre el Estado y los inversionistas no son resueltas por un organismo internaciona… https://t.co/6IuuPOB5nd",FALSE,20,NA,2018-05-30 15:47:43,TRUE,NA,"1001852664261545984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",15,FALSE,FALSE,NA,NA
"615","El nuevo proyecto económico, de estímulo a la inversión y generación de empleo, en general es correcto. Sin embargo… https://t.co/uPMhnsB880",FALSE,27,NA,2018-05-30 15:46:12,TRUE,NA,"1001852282202357761",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",8,FALSE,FALSE,NA,NA
"616","A través de un recurso legal, hemos logrado detener la entrada de megabuques de hasta 40 mil toneladas de combustib… https://t.co/lS3fbmgqmO",FALSE,209,NA,2018-05-30 15:45:31,TRUE,NA,"1001852109585821696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",87,FALSE,FALSE,NA,NA
"617","Respondiendo preguntas en el Enlace Radial de hoy 30-05-18.",FALSE,3,NA,2018-05-30 15:43:58,FALSE,NA,"1001851721231028224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",2,FALSE,FALSE,NA,NA
"618","Buenos días, a las 07h30 los espero para el enlace radial de este miércoles. https://t.co/aEU2nNXKYb",FALSE,25,NA,2018-05-30 11:53:33,FALSE,NA,"1001793737016659968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaimenebotsaadi",19,FALSE,FALSE,NA,NA
"619","Buenas noches, mañana a las 7h30 los espero para el enlace radial de esta semana. https://t.co/w0zyD3hpRn",FALSE,71,NA,2018-05-30 00:57:30,FALSE,NA,"1001628636263469056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaimenebotsaadi",28,FALSE,FALSE,NA,NA
"620","Hoy cumplimos el sueño de parejas guayaquileñas que formalizaron su unión en un matrimonio colectivo en el Estadio… https://t.co/sCYNISoojz",FALSE,186,NA,2018-05-30 00:40:48,TRUE,NA,"1001624432836784128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaimenebotsaadi",69,FALSE,FALSE,NA,NA
"621","Municipio de Guayaquil logra suspender la licencia ambiental para el ingreso de buques de hasta 40 mil toneladas en… https://t.co/Xx3pVm5q89",FALSE,237,NA,2018-05-28 18:13:55,TRUE,NA,"1001164683213262848",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jaimenebotsaadi",156,FALSE,FALSE,NA,NA
"622","Beneficiamos a miles de guayaquileños con la red de conexión WiFi que se encuentra en diversos puntos de la ciudad,… https://t.co/Wed1dDqvyz",FALSE,167,NA,2018-05-27 23:56:10,TRUE,NA,"1000888424025460738",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaimenebotsaadi",72,FALSE,FALSE,NA,NA
"623","Continuamos impulsando el deporte y el talento en Guayaquil con la inauguración de 11 escuelas de Más Fútbol, a car… https://t.co/wEuVCuSpzT",FALSE,143,NA,2018-05-25 23:12:43,TRUE,NA,"1000152714406449153",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaimenebotsaadi",54,FALSE,FALSE,NA,NA
"624","Hoy se llevó a cabo la inauguración del edificio patrimonial ""Castillo Espronceda"", luego de su respectiva restaura… https://t.co/wwOaNYTXx4",FALSE,191,NA,2018-05-24 21:29:58,TRUE,NA,"999764467541069825",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",77,FALSE,FALSE,NA,NA
"625","Cientos de hombres sacrificaron su vida para asegurar un país libre, donde los sueños se pueden hacer realidad. Por… https://t.co/HqbxstKuWV",FALSE,412,NA,2018-05-24 14:58:12,TRUE,NA,"999665875715227649",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",159,FALSE,FALSE,NA,NA
"626","Entregamos 1.700 bóvedas y 800 nichos en el cementerio de Pascuales. Son gratuitas. Aparte se amplió la regeneració… https://t.co/AzTVSqtFV6",FALSE,130,NA,2018-05-23 21:29:29,TRUE,NA,"999401957096919040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",46,FALSE,FALSE,NA,NA
"627","Les comparto el vídeo del enlace radial en @RadioAtalaya en el siguiente link: https://t.co/PDs0dAtEAX",FALSE,14,NA,2018-05-23 19:33:53,FALSE,NA,"999372867170127877",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",14,FALSE,FALSE,NA,NA
"628","Una vez que se vencieron las trabas ilegales contra la necesaria Aerovía, este proyecto, que aliviará problemas de… https://t.co/Co3rvfvx3D",FALSE,86,NA,2018-05-23 19:31:38,TRUE,NA,"999372301786341377",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",23,FALSE,FALSE,NA,NA
"629","https://t.co/d5hVUi7ygq",FALSE,71,NA,2018-05-23 19:31:00,FALSE,NA,"999372142041972736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",34,FALSE,FALSE,NA,NA
"630","Para administrar una ciudad hay que conocer a fondo sus problemas. Hay que prepararse técnica, administrativa y fin… https://t.co/9A21Tvj7MS",FALSE,233,NA,2018-05-02 17:25:10,TRUE,NA,"991730330150326274",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",118,FALSE,FALSE,NA,NA
"631","https://t.co/V9P4blIu1l",FALSE,87,NA,2018-05-02 17:24:21,FALSE,NA,"991730122054164480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",36,FALSE,FALSE,NA,NA
"632","https://t.co/gMAZ7y0pM9",FALSE,25,NA,2018-05-02 17:22:57,FALSE,NA,"991729770407825414",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",13,FALSE,FALSE,NA,NA
"633","Mañana inauguramos el puente Samborondón-Guayaquil (hasta Sauces). De inmediato iniciamos el paso elevado sobre la… https://t.co/bt9m1fKa90",FALSE,1209,NA,2018-05-02 17:21:54,TRUE,NA,"991729505684414464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",442,FALSE,FALSE,NA,NA
"634","Respondiendo preguntas en el Enlace Radial de hoy 2-05-18.",FALSE,5,NA,2018-05-02 17:21:21,FALSE,NA,"991729367129747461",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",2,FALSE,FALSE,NA,NA
"635","Cuando conoces a estos guerreros entiendes que en ellos se personifica la fuerza de voluntad y la verdadera valentí… https://t.co/YehOfOkiPP",FALSE,136,NA,2018-05-02 13:56:58,TRUE,NA,"991677935164776448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",86,FALSE,FALSE,NA,NA
"636","Buenos días, a las 07h30 los espero para el enlace radial de este miércoles. https://t.co/ahKmdmMGAE",FALSE,49,NA,2018-05-02 12:00:05,FALSE,NA,"991648520078807040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaimenebotsaadi",13,FALSE,FALSE,NA,NA
"637","Buenas noches, mañana a las 7h30 los espero para el enlace radial de esta semana. https://t.co/3tV8F9lm5Y",FALSE,102,NA,2018-05-02 01:25:15,FALSE,NA,"991488759362457600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaimenebotsaadi",43,FALSE,FALSE,NA,NA
"638","Una ciudad se construye con el esfuerzo y compromiso de sus ciudadanos, por eso hoy celebramos a todos los guayaqui… https://t.co/TDaySkRYpv",FALSE,276,NA,2018-05-01 13:55:54,TRUE,NA,"991315276288405509",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaimenebotsaadi",102,FALSE,FALSE,NA,NA
"639","@dnseter Contestando preguntas que me han hecho por redes sociales. https://t.co/0ygXfRgLoC",FALSE,39,"dnseter",2018-04-23 23:07:18,FALSE,"988511165599879169","988554937994014720","235832738","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaimenebotsaadi",28,FALSE,FALSE,NA,NA
"640","Presentación del proyecto ""Ciudad Nueva"" diseñado por @PerkinsEastman https://t.co/DxBPKmXVY9",FALSE,228,NA,2018-04-22 22:03:44,FALSE,NA,"988176552784465920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaimenebotsaadi",149,FALSE,FALSE,NA,NA
"641","Cada obra, cada esfuerzo, lo realizamos pensando en el ciudadano, en las familias que van a beneficiarse de ese cam… https://t.co/QIJB2O58Ol",FALSE,169,NA,2018-04-22 17:22:53,TRUE,NA,"988105875427643392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",70,FALSE,FALSE,NA,NA
"642","A los ciclistas de Guayaquil. https://t.co/YGtLaRS1Xi",FALSE,316,NA,2018-04-22 14:14:57,FALSE,NA,"988058581722435585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaimenebotsaadi",156,FALSE,FALSE,NA,NA
"643","@HerediaCarla Me encanta tu idea, conversemos para definir los detalles.<U+265E><U+265D><U+265B><U+265A>.",FALSE,107,"HerediaCarla",2018-04-22 02:42:02,FALSE,"987875763503460352","987884203814637568","198339335","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",27,FALSE,FALSE,NA,NA
"644","Estuvimos en la inauguración del año escolar en la Unidad Santistevan donde entregamos los textos del programa muni… https://t.co/MCaQcN8s4d",FALSE,150,NA,2018-04-20 19:03:39,TRUE,NA,"987406456575135745",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaimenebotsaadi",49,FALSE,FALSE,NA,NA
"645","Juntos hacemos posible que cada hogar en Guayaquil cuente con agua potable. Tomemos conciencia de su uso racional y… https://t.co/JoCtKTwMUI",FALSE,74,NA,2018-04-20 02:50:43,TRUE,NA,"987161612434968576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaimenebotsaadi",32,FALSE,FALSE,NA,NA
"646","Frente al crimen, firmeza, unidad y paz para el Ecuador. 
#UnidosPorLaPaz https://t.co/fpc9je3WeC",FALSE,256,NA,2018-04-20 02:44:13,FALSE,NA,"987159976744570881",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",116,FALSE,FALSE,NA,NA
"647","Premio Internacional Maya 2018 al ""Mejor Servidor Público de Iberoamérica"". https://t.co/MBDdwZjnqk",FALSE,849,NA,2018-04-19 15:44:15,FALSE,NA,"986993889956581377",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaimenebotsaadi",281,FALSE,FALSE,NA,NA
"648","El agua, más que un servicio básico, puede ser fuente de recreación y vida para los guayaquileños y la naturaleza d… https://t.co/G8JhIXmMTy",FALSE,52,NA,2018-04-18 22:36:11,TRUE,NA,"986735166612746241",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",21,FALSE,FALSE,NA,NA
"649","Les comparto el vídeo del Enlace Radial en @680radioatalaya en el siguiente link: https://t.co/nzecQAzUwp",FALSE,27,NA,2018-04-18 17:24:39,FALSE,NA,"986656768611713028",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",15,FALSE,FALSE,NA,NA
"650","Una buena noticia para los habitantes de Urdesa y la Martha de Roldós: esta semana se aprueba el crédito de 30 mill… https://t.co/I0P8nzcfr5",FALSE,104,NA,2018-04-18 17:21:01,TRUE,NA,"986655855457251330",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",50,FALSE,FALSE,NA,NA
"651","https://t.co/vBGeSiImBf",FALSE,52,NA,2018-04-18 17:13:10,FALSE,NA,"986653878706991105",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",46,FALSE,FALSE,NA,NA
"652","Sin embargo, los sondeos técnicos y serios me servirán también para medir la opinión de los ciudadanos.",FALSE,25,NA,2018-04-18 17:10:32,FALSE,NA,"986653214081724423",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",10,FALSE,FALSE,NA,NA
"653","Además, el número de multas y las recaudaciones se están reduciendo importantemente cada mes, porque los conductore… https://t.co/N6veYTwYUM",FALSE,43,NA,2018-04-18 17:09:53,TRUE,NA,"986653054345908224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",24,FALSE,FALSE,NA,NA
"654","https://t.co/haNUaWOxLx",FALSE,38,NA,2018-04-18 17:08:06,FALSE,NA,"986652604070596608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",31,FALSE,FALSE,NA,NA
"655","https://t.co/sSRXA1sKNE",FALSE,104,NA,2018-04-18 17:06:24,FALSE,NA,"986652174401798144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimenebotsaadi",56,FALSE,FALSE,NA,NA
